Complain,Point Earned,IsActiveMember,NumOfProducts,Balance,Age,Gender,HasCrCard,Churn
0,413,0,0.0,0.5135910954836962,0.32835820895522383,0,1,0
0,640,0,0.0,0.8157496612034992,0.19402985074626866,0,1,0
0,973,1,0.0,0.5072382645408173,0.3880597014925373,1,0,0
0,949,1,0.3333333333333333,0.42587555242211045,0.5970149253731343,1,1,0
0,490,1,0.3333333333333333,0.0,0.32835820895522383,1,1,0
1,289,0,0.0,0.4805015195923469,0.5373134328358209,1,1,1
0,420,0,0.3333333333333333,0.2794247700084013,0.26865671641791045,1,1,0
0,564,0,0.0,0.6966207964880864,0.16417910447761191,1,1,0
0,519,1,0.0,0.54308934449082,0.208955223880597,0,0,0
1,342,0,0.0,0.5960433028767939,0.17910447761194032,1,1,1
1,322,1,0.0,0.6185828807649056,0.29850746268656714,0,1,1
0,349,0,0.3333333333333333,0.0,0.19402985074626866,1,1,0
0,605,1,0.3333333333333333,0.5290587746147648,0.417910447761194,0,1,0
0,754,0,0.3333333333333333,0.0,0.19402985074626866,0,1,0
0,724,0,0.0,0.0,0.32835820895522383,1,0,0
0,664,1,0.3333333333333333,0.0,0.14925373134328357,1,1,0
0,469,1,0.0,0.6389335775977416,0.4776119402985074,1,1,0
0,983,1,0.3333333333333333,0.0,0.22388059701492535,1,0,0
0,485,1,0.0,0.0,0.208955223880597,1,1,0
0,830,0,0.0,0.5778651584328511,0.3880597014925373,1,1,0
0,295,1,0.0,0.5636277276803926,0.05970149253731344,1,1,0
0,808,1,0.0,0.6924779805601161,0.29850746268656714,1,1,0
0,910,1,0.3333333333333333,0.22332805653040289,0.32835820895522383,1,1,0
0,357,0,0.3333333333333333,0.7041247051042852,0.5223880597014925,1,0,0
1,367,0,0.0,0.4812914071652801,0.4328358208955224,0,1,1
0,957,0,0.0,0.6074556877317038,0.16417910447761191,1,1,0
0,502,0,0.3333333333333333,0.6376321362337026,0.14925373134328357,0,0,0
0,482,1,0.0,0.9345709871509259,0.32835820895522383,0,1,0
0,660,1,0.3333333333333333,0.0,0.4477611940298507,1,1,0
0,679,1,0.0,0.3775540366889272,0.6567164179104478,1,0,0
0,292,1,0.3333333333333333,0.0,0.34328358208955223,0,1,0
0,689,0,0.3333333333333333,0.6651585354884436,0.14925373134328357,1,1,0
0,806,1,0.0,0.7484410788937712,0.23880597014925375,0,0,0
0,906,0,0.0,0.5419261836043767,0.10447761194029848,1,1,0
0,558,0,0.3333333333333333,0.4603912740353304,0.23880597014925375,0,1,0
0,343,1,0.3333333333333333,0.5543770249878982,0.208955223880597,1,1,0
0,400,0,0.0,0.5545724557978335,0.19402985074626866,1,1,0
0,324,1,0.0,0.0,0.208955223880597,1,1,0
0,257,1,0.0,0.0,0.417910447761194,0,1,0
0,459,1,0.0,0.500088174798467,0.29850746268656714,1,1,0
0,509,1,0.0,0.5039062835320828,0.35820895522388063,1,1,0
0,806,0,0.3333333333333333,0.0,0.23880597014925375,1,0,0
0,716,1,0.3333333333333333,0.605736232508266,0.11940298507462688,1,0,0
0,575,1,0.0,0.4525800132644755,0.6716417910447761,1,1,0
0,504,0,0.3333333333333333,0.5735067108019634,0.25373134328358204,1,0,0
0,371,0,0.3333333333333333,0.0,0.17910447761194032,0,0,0
0,733,0,0.3333333333333333,0.6017988778567235,0.25373134328358204,1,1,0
0,960,0,0.0,0.0,0.26865671641791045,0,1,0
0,606,1,0.3333333333333333,0.8643343950387727,0.13432835820895522,1,1,0
0,772,0,0.3333333333333333,0.0,0.14925373134328357,0,0,0
0,851,0,0.0,0.5449380760986767,0.16417910447761191,0,0,0
0,886,0,0.0,0.605330161901993,0.16417910447761191,1,1,0
0,893,1,0.3333333333333333,0.6026538001751927,0.16417910447761191,0,0,0
0,624,0,0.3333333333333333,0.3849213443475009,0.10447761194029848,1,1,0
1,674,1,0.0,0.5003462143806472,0.4477611940298507,1,1,1
0,530,0,0.3333333333333333,0.7361006192949973,0.26865671641791045,0,1,0
0,230,1,0.0,0.8032321055544711,0.25373134328358204,1,1,0
0,674,1,0.3333333333333333,0.0,0.4477611940298507,1,1,0
0,999,1,0.0,0.0,0.34328358208955223,1,1,0
1,828,0,0.0,0.35158623196708744,0.35820895522388063,0,1,1
0,900,1,0.3333333333333333,0.0,0.13432835820895522,0,1,0
0,786,1,0.3333333333333333,0.0,0.17910447761194032,1,1,0
0,621,0,0.3333333333333333,0.45843178741606605,0.16417910447761191,0,1,0
0,931,1,0.3333333333333333,0.0,0.3731343283582089,1,1,0
1,778,0,0.3333333333333333,0.5099619327467952,0.32835820895522383,0,1,1
0,617,0,0.3333333333333333,0.0,0.19402985074626866,0,1,0
0,659,1,0.0,0.7668195527475641,0.14925373134328357,0,0,0
0,430,0,0.0,0.46093492531921143,0.05970149253731344,0,1,0
0,262,1,0.0,0.9009964498680084,0.13432835820895522,1,1,0
0,562,1,0.0,0.24037079882075305,0.13432835820895522,1,0,0
0,453,1,0.3333333333333333,0.3932151871899653,0.07462686567164178,1,1,0
0,426,0,0.3333333333333333,0.0,0.31343283582089554,0,1,0
0,923,1,0.0,0.64339820821345,0.04477611940298509,1,1,0
0,850,0,0.3333333333333333,0.0,0.28358208955223885,0,1,0
0,492,0,0.0,0.4670783294523982,0.22388059701492535,1,1,0
0,563,1,0.3333333333333333,0.7748285769949805,0.32835820895522383,1,0,0
0,657,0,0.3333333333333333,0.0,0.29850746268656714,0,1,0
0,805,0,0.0,0.0,0.11940298507462688,1,1,0
1,955,0,0.0,0.6932477605467322,0.3880597014925373,1,1,1
0,325,0,0.3333333333333333,0.43890974707548924,0.5223880597014925,1,1,0
0,945,1,0.3333333333333333,0.0,0.23880597014925375,0,0,0
0,512,1,0.0,0.0,0.16417910447761191,1,1,0
1,726,0,0.0,0.6557097893993925,0.6567164179104478,0,1,1
0,777,1,0.0,0.7115064752959408,0.3880597014925373,0,1,0
1,489,0,0.0,0.8951118784236549,0.14925373134328357,0,1,1
1,915,0,0.0,0.44982252139241913,0.3880597014925373,0,0,1
0,406,1,0.0,0.6155717813772587,0.208955223880597,1,0,0
0,1000,1,0.3333333333333333,0.0,0.16417910447761191,1,1,0
1,763,0,0.0,0.6667234748745678,0.17910447761194032,1,1,1
0,741,1,0.3333333333333333,0.0,0.28358208955223885,0,1,0
0,292,1,0.0,0.6825922793586622,0.25373134328358204,1,1,0
1,771,0,0.0,0.41005601385715945,0.5074626865671642,1,1,1
0,596,0,0.3333333333333333,0.45461568477574865,0.014925373134328346,0,1,0
0,695,1,0.3333333333333333,0.0,0.25373134328358204,1,0,0
0,518,0,0.3333333333333333,0.7207274598156186,0.23880597014925375,1,0,0
0,666,0,0.0,0.5394294838611194,0.4776119402985074,1,1,0
0,399,0,0.0,0.5057065889807815,0.10447761194029848,1,1,0
0,603,1,0.3333333333333333,0.3036917808398123,0.29850746268656714,1,1,0
1,784,0,0.0,0.4806154003770336,0.3731343283582089,1,1,1
0,289,1,0.0,0.39545599340433846,0.29850746268656714,0,1,0
0,380,0,0.3333333333333333,0.0,0.29850746268656714,0,1,0
0,275,1,0.0,0.5396895295365981,0.25373134328358204,0,1,0
0,269,0,0.3333333333333333,0.0,0.31343283582089554,0,1,0
0,328,0,0.3333333333333333,0.34098015665815834,0.26865671641791045,1,0,0
0,839,0,0.3333333333333333,0.7040222543860665,0.13432835820895522,0,1,0
0,626,0,0.3333333333333333,0.0,0.14925373134328357,0,0,0
0,421,1,0.3333333333333333,0.0,0.6268656716417911,1,1,0
0,478,1,0.0,0.46629282729272203,0.35820895522388063,0,0,0
0,654,0,0.3333333333333333,0.5386176225685683,0.3880597014925373,1,0,0
0,801,1,0.0,0.5049565900071548,0.208955223880597,1,1,0
0,365,0,0.3333333333333333,0.4609144445062342,0.35820895522388063,1,1,0
0,420,0,0.3333333333333333,0.0,0.28358208955223885,0,1,0
0,341,0,0.3333333333333333,0.0,0.19402985074626866,1,0,0
0,892,1,0.3333333333333333,0.0,0.23880597014925375,1,0,0
0,354,1,0.3333333333333333,0.5278683681821287,0.16417910447761191,1,0,0
1,699,0,0.6666666666666667,0.7582665972962715,0.31343283582089554,0,1,1
0,970,1,0.0,0.42945997461312263,0.32835820895522383,0,1,0
0,501,1,0.3333333333333333,0.0,0.4477611940298507,1,1,0
1,471,0,0.6666666666666667,0.0,0.14925373134328357,0,1,1
0,769,1,0.0,0.4895991993541686,0.16417910447761191,0,1,0
0,363,0,0.3333333333333333,0.0,0.19402985074626866,1,1,0
0,993,0,0.3333333333333333,0.0,0.19402985074626866,0,1,0
0,623,1,0.0,0.5032916725294354,0.17910447761194032,0,0,0
0,538,0,0.3333333333333333,0.0,0.13432835820895522,1,0,0
0,985,0,0.3333333333333333,0.512177499508274,0.23880597014925375,0,1,0
0,873,1,0.0,0.6987596185175662,0.05970149253731344,1,1,0
0,361,0,0.0,0.4867788187898723,0.29850746268656714,0,0,0
0,374,1,0.0,0.40037040879889313,0.04477611940298509,0,1,0
0,232,0,0.0,0.9922835854541628,0.28358208955223885,1,0,0
0,725,1,0.3333333333333333,0.4184656502709439,0.28358208955223885,1,1,0
0,397,1,0.3333333333333333,0.0,0.14925373134328357,0,1,0
0,504,0,0.0,0.3175563581587535,0.208955223880597,0,1,0
0,940,1,0.0,0.6361375967263544,0.5522388059701493,0,1,0
0,591,1,0.0,0.570169038086661,0.29850746268656714,1,0,0
0,364,1,0.3333333333333333,0.0,0.4029850746268656,1,1,0
0,237,1,0.3333333333333333,0.5583698504518095,0.7761194029850745,1,1,0
0,444,1,0.0,0.6304700099315614,0.31343283582089554,0,0,0
1,812,0,0.0,0.681608687149097,0.35820895522388063,0,1,1
1,785,1,0.6666666666666667,0.5213995104012672,0.3880597014925373,0,1,1
0,629,1,0.0,0.5165848398316449,0.208955223880597,0,1,0
0,698,1,0.0,0.5671107255265015,0.34328358208955223,0,1,0
0,364,0,0.0,0.562747472602364,0.29850746268656714,0,1,0
0,904,1,0.0,0.535177032601722,0.5970149253731343,0,1,0
0,287,0,0.0,0.4826649279280658,0.28358208955223885,0,0,0
0,898,1,0.3333333333333333,0.4718278719698194,0.582089552238806,1,1,0
0,887,1,0.3333333333333333,0.3645321585153342,0.417910447761194,1,1,0
0,474,0,0.3333333333333333,0.0,0.07462686567164178,1,1,0
0,317,0,0.0,0.6225716473888876,0.17910447761194032,1,0,0
0,241,1,0.3333333333333333,0.0,0.22388059701492535,0,1,0
1,223,0,0.0,0.5042120961267658,0.4477611940298507,0,1,1
0,607,0,0.0,0.6128113503452534,0.208955223880597,1,1,0
0,513,1,0.3333333333333333,0.2937976820385043,0.28358208955223885,0,0,0
0,911,0,0.0,0.6687309211196651,0.17910447761194032,0,1,0
0,612,0,0.3333333333333333,0.5458133392701254,0.26865671641791045,1,1,0
0,437,1,0.3333333333333333,0.27368207134824774,0.19402985074626866,1,0,0
0,622,0,0.0,0.6417419682555797,0.4029850746268656,1,0,0
0,981,1,0.0,0.6643113109698406,0.23880597014925375,1,1,0
0,272,0,0.3333333333333333,0.0,0.29850746268656714,0,1,0
0,880,1,0.0,0.5868300161569822,0.34328358208955223,0,1,0
1,919,0,0.0,0.6365578965990467,0.05970149253731344,1,1,1
0,582,0,0.0,0.5669658202756876,0.29850746268656714,1,1,0
0,691,1,0.0,0.6750585592629819,0.5074626865671642,1,1,0
0,675,1,0.3333333333333333,0.0,0.26865671641791045,1,1,0
0,723,1,0.3333333333333333,0.0,0.25373134328358204,0,1,0
1,382,0,0.0,0.5978165960459622,0.4477611940298507,1,1,1
0,648,1,0.0,0.561628725688482,0.10447761194029848,1,1,0
0,361,1,0.3333333333333333,0.6052584090765738,0.35820895522388063,1,1,0
0,921,0,0.3333333333333333,0.0,0.14925373134328357,0,0,0
0,262,1,0.0,0.0,0.35820895522388063,1,1,0
0,676,1,0.3333333333333333,0.0,0.19402985074626866,1,0,0
0,251,1,0.0,0.6745696789914818,0.16417910447761191,1,1,0
1,482,0,0.3333333333333333,0.0,0.4029850746268656,0,1,1
0,813,0,0.3333333333333333,0.0,0.26865671641791045,1,0,0
0,981,0,0.0,0.0,0.28358208955223885,1,1,0
0,888,1,0.0,0.46744045261943534,0.746268656716418,1,1,0
0,561,1,0.3333333333333333,0.67785104113443,0.4776119402985074,1,1,0
0,802,1,0.3333333333333333,0.4948532510094848,0.14925373134328357,1,1,0
0,870,1,0.0,0.562741314362471,0.4328358208955224,0,1,0
0,780,1,0.3333333333333333,0.0,0.29850746268656714,1,0,0
0,472,1,0.3333333333333333,0.0,0.26865671641791045,1,1,0
0,554,1,0.0,0.0,0.17910447761194032,1,1,0
0,508,1,0.0,0.7990965208930418,0.13432835820895522,0,1,0
0,829,1,0.3333333333333333,0.0,0.11940298507462688,1,1,0
1,951,0,0.0,0.5981818916396109,0.29850746268656714,0,1,1
0,862,1,0.3333333333333333,0.0,0.208955223880597,0,1,0
0,264,0,0.0,0.36285277850453307,0.14925373134328357,1,1,0
0,374,1,0.3333333333333333,0.5830649056091115,0.8059701492537313,0,1,0
0,839,0,0.3333333333333333,0.0,0.16417910447761191,1,0,0
0,434,1,0.0,0.0,0.14925373134328357,0,1,0
0,680,0,0.3333333333333333,0.0,0.31343283582089554,1,0,0
0,750,1,0.3333333333333333,0.0,0.7910447761194029,0,1,0
0,260,1,0.3333333333333333,0.5194725878081032,0.29850746268656714,1,0,0
0,998,1,0.3333333333333333,0.486554182993778,0.32835820895522383,1,1,0
1,507,1,0.3333333333333333,0.44258700939822054,0.6417910447761194,0,1,1
0,239,0,0.3333333333333333,0.0,0.08955223880597013,1,0,0
0,438,0,0.3333333333333333,0.6331024708724584,0.22388059701492535,0,0,0
0,798,1,0.3333333333333333,0.4966411933250651,0.28358208955223885,0,0,0
1,320,0,0.0,0.6177478794194236,0.3731343283582089,1,0,1
0,361,0,0.0,0.3850351318255225,0.31343283582089554,1,1,0
0,572,1,0.0,0.5937957319292049,0.31343283582089554,1,1,0
0,921,1,0.3333333333333333,0.0,0.4029850746268656,0,0,0
0,971,0,0.0,0.8595636719083862,0.07462686567164178,1,1,0
1,374,0,0.0,0.2783777759199384,0.5074626865671642,1,0,1
0,509,1,0.0,0.371097355427854,0.10447761194029848,0,0,0
0,221,1,0.0,0.7070461367868246,0.31343283582089554,0,1,0
0,917,1,0.3333333333333333,0.776908055985492,0.13432835820895522,1,0,0
0,588,0,0.0,0.7013355822727787,0.14925373134328357,1,1,0
0,224,0,0.0,0.5687581946578575,0.3731343283582089,1,1,0
0,401,0,0.3333333333333333,0.7314019289100252,0.4925373134328358,1,1,0
0,404,1,0.0,0.5965293839483424,0.16417910447761191,1,1,0
1,616,1,0.0,0.5304916850698512,0.5223880597014925,1,1,1
0,475,1,0.0,0.3731079274462302,0.3731343283582089,0,1,0
0,708,1,0.3333333333333333,0.0,0.3880597014925373,0,1,0
1,320,0,0.0,0.0,0.4925373134328358,0,1,1
0,357,0,0.3333333333333333,0.673804564338118,0.22388059701492535,1,1,0
0,911,1,0.0,0.46309539449498144,0.35820895522388063,1,1,0
0,994,1,0.3333333333333333,0.37028222840202635,0.208955223880597,0,1,0
0,757,1,0.3333333333333333,0.0,0.17910447761194032,0,1,0
0,774,1,0.3333333333333333,0.0,0.23880597014925375,0,1,0
0,793,1,0.6666666666666667,0.0,0.14925373134328357,1,1,0
1,747,0,0.0,0.5836142485995603,0.5074626865671642,0,1,1
0,449,0,0.3333333333333333,0.7580504057533636,0.32835820895522383,0,1,0
0,468,0,0.3333333333333333,0.4463269271465292,0.28358208955223885,1,1,0
0,637,0,0.3333333333333333,0.0,0.10447761194029848,1,1,0
0,495,1,0.3333333333333333,0.0,0.17910447761194032,0,1,0
0,968,0,0.0,0.0,0.28358208955223885,1,1,0
0,402,0,0.3333333333333333,0.3461555041415097,0.23880597014925375,0,1,0
0,588,1,0.0,0.4184287941382514,0.19402985074626866,0,1,0
0,830,1,0.3333333333333333,0.4810953698620219,0.22388059701492535,0,1,0
0,824,0,0.0,0.0,0.23880597014925375,0,1,0
0,442,1,0.0,0.5606334234924536,0.6119402985074627,0,0,0
0,859,1,0.3333333333333333,0.6957705861562021,0.208955223880597,1,1,0
0,851,1,0.0,0.6584501594984133,0.32835820895522383,1,1,0
0,299,0,0.0,0.7107240989095437,0.3731343283582089,0,1,0
0,348,1,0.3333333333333333,0.5599658609573935,0.26865671641791045,1,0,0
0,399,0,0.0,0.616609071572557,0.22388059701492535,1,0,0
0,550,1,0.3333333333333333,0.39749021866230344,0.3731343283582089,1,1,0
0,899,1,0.3333333333333333,0.39610232867310086,0.5223880597014925,1,0,0
0,479,0,0.3333333333333333,0.0,0.208955223880597,0,0,0
0,249,1,0.0,0.0,0.02985074626865669,1,1,0
0,221,0,0.0,0.0,0.32835820895522383,1,1,0
0,531,0,0.0,0.5670021165683898,0.17910447761194032,1,0,0
0,262,1,0.3333333333333333,0.5442715865902648,0.25373134328358204,1,1,0
0,797,1,0.3333333333333333,0.0,0.6268656716417911,1,1,0
0,411,1,0.0,0.5823696309945334,0.4626865671641791,0,0,0
0,259,1,0.0,0.5050823673916346,0.208955223880597,0,1,0
0,345,0,0.3333333333333333,0.0,0.32835820895522383,1,1,0
0,940,0,0.3333333333333333,0.0,0.29850746268656714,1,1,0
1,497,1,0.0,0.0,0.4477611940298507,1,1,1
0,671,1,0.3333333333333333,0.4656603480637188,0.29850746268656714,1,1,0
0,331,1,0.0,0.6165903169328831,0.25373134328358204,1,0,0
1,376,0,0.0,0.48324944753123633,0.4029850746268656,1,1,1
0,581,0,0.3333333333333333,0.6643734532087602,0.31343283582089554,1,1,0
1,220,0,0.3333333333333333,0.4657985352346495,0.29850746268656714,1,1,1
0,914,1,0.3333333333333333,0.0,0.34328358208955223,0,1,0
0,1000,0,0.0,0.0,0.34328358208955223,1,0,0
0,225,1,0.0,0.37808989686627703,0.31343283582089554,0,0,0
1,709,0,0.0,0.0,0.4477611940298507,0,1,1
0,717,1,0.3333333333333333,0.0,0.32835820895522383,1,1,0
0,848,0,0.0,0.6654884678560405,0.22388059701492535,1,0,0
0,253,1,0.3333333333333333,0.0,0.4925373134328358,1,0,0
0,624,0,0.3333333333333333,0.0,0.10447761194029848,1,0,0
0,921,0,0.3333333333333333,0.0,0.208955223880597,1,1,0
0,710,0,0.0,0.6628133191158857,0.4029850746268656,1,1,0
0,476,0,0.3333333333333333,0.0,0.10447761194029848,0,1,0
0,256,0,0.0,0.6977687483881273,0.22388059701492535,1,0,0
0,690,0,0.3333333333333333,0.0,0.3731343283582089,0,1,0
0,682,1,0.0,0.715504106053102,0.28358208955223885,1,1,0
0,995,1,0.0,0.3567447842507307,0.04477611940298509,1,1,0
0,253,1,0.0,0.5668766191039052,0.11940298507462688,0,1,0
1,472,0,0.3333333333333333,0.3415542725681764,0.26865671641791045,1,1,1
0,992,0,0.3333333333333333,0.0,0.05970149253731344,1,1,0
0,709,1,0.3333333333333333,0.0,0.5522388059701493,0,0,0
0,759,0,0.3333333333333333,0.43235947922937656,0.29850746268656714,1,1,0
0,874,1,0.0,0.5336750285611702,0.26865671641791045,0,1,0
0,590,0,0.0,0.37445205660952696,0.208955223880597,1,1,0
0,716,0,0.0,0.8086493039136174,0.22388059701492535,0,1,0
0,1000,1,0.0,0.6871360340263282,0.25373134328358204,0,1,0
0,876,1,0.3333333333333333,0.5588391363236502,0.7313432835820896,1,1,0
0,677,0,0.0,0.6537865057661653,0.26865671641791045,0,1,0
1,644,0,0.0,0.5013719812028125,0.5074626865671642,0,1,1
1,964,0,0.3333333333333333,0.4582198879797502,0.28358208955223885,0,1,1
0,352,1,0.0,0.6233246788291282,0.25373134328358204,0,1,0
0,936,1,0.3333333333333333,0.0,0.28358208955223885,1,1,0
0,286,1,0.0,0.4438570530694721,0.29850746268656714,0,1,0
0,475,1,0.3333333333333333,0.0,0.16417910447761191,0,0,0
0,491,0,0.3333333333333333,0.0,0.35820895522388063,1,1,0
0,599,0,0.3333333333333333,0.0,0.28358208955223885,0,1,0
0,425,0,0.0,0.45408243718502006,0.11940298507462688,0,1,0
0,504,1,0.3333333333333333,0.6497205745301917,0.28358208955223885,1,1,0
0,365,1,0.0,0.0,0.19402985074626866,0,0,0
0,287,0,0.0,0.7842145743517893,0.23880597014925375,1,0,0
0,583,0,0.3333333333333333,0.613789344154916,0.17910447761194032,0,1,0
0,319,0,0.3333333333333333,0.0,0.3880597014925373,1,1,0
0,971,0,0.3333333333333333,0.0,0.4776119402985074,1,0,0
0,241,1,0.0,0.0,0.19402985074626866,1,1,0
0,801,1,0.0,0.5008855269046036,0.4328358208955224,1,1,0
0,324,1,0.0,0.4408414749619029,0.22388059701492535,0,0,0
0,940,0,0.3333333333333333,0.7941061072198086,0.16417910447761191,0,1,0
1,457,0,0.0,0.6521252272483827,0.5074626865671642,1,1,1
0,481,0,0.3333333333333333,0.0,0.25373134328358204,0,1,0
0,539,1,0.3333333333333333,0.794234263924247,0.8208955223880597,1,1,0
0,459,1,0.0,0.598594120485777,0.22388059701492535,0,1,0
0,845,1,0.3333333333333333,0.0,0.4328358208955224,0,1,0
0,917,1,0.0,0.0,0.25373134328358204,0,1,0
0,772,1,0.0,0.8185513804347867,0.208955223880597,1,0,0
0,340,0,0.3333333333333333,0.0,0.34328358208955223,1,1,0
0,725,1,0.3333333333333333,0.47066648391001203,0.05970149253731344,0,1,0
0,366,1,0.0,0.43537263136365456,0.7611940298507464,1,1,0
0,890,1,0.3333333333333333,0.29473914628880205,0.29850746268656714,1,1,0
0,640,0,0.0,0.6505885131284345,0.22388059701492535,1,0,0
0,673,0,0.0,0.22913201101615813,0.5074626865671642,0,1,0
0,598,1,0.3333333333333333,0.0,0.32835820895522383,0,1,0
0,223,0,0.3333333333333333,0.0,0.14925373134328357,1,0,0
1,980,0,0.0,0.613218447324842,0.5074626865671642,0,1,1
1,327,0,0.0,0.0,0.5671641791044776,1,1,1
1,687,1,0.3333333333333333,0.6360037949686808,0.582089552238806,1,1,1
1,502,0,0.3333333333333333,0.5278845102351813,0.29850746268656714,0,1,1
0,348,1,0.3333333333333333,0.0,0.22388059701492535,0,1,0
0,633,1,0.0,0.4795270247826235,0.417910447761194,0,1,0
0,449,0,0.0,0.38845561420605174,0.23880597014925375,1,0,0
0,710,1,0.3333333333333333,0.3370826439525898,0.34328358208955223,1,1,0
0,662,0,0.0,0.6907096792975277,0.16417910447761191,0,1,0
0,860,1,0.0,0.6461004158864675,0.8656716417910447,0,1,0
0,960,1,0.3333333333333333,0.0,0.6716417910447761,1,1,0
0,782,1,0.0,0.5206014118418102,0.208955223880597,1,1,0
1,749,0,0.0,0.5696595370421862,0.31343283582089554,0,1,1
0,520,1,0.0,0.4483703897643335,0.208955223880597,1,1,0
0,809,0,0.0,0.5408561427696479,0.35820895522388063,1,1,0
0,705,0,0.3333333333333333,0.5808977183534584,0.28358208955223885,0,1,0
1,746,0,0.0,0.0,0.5373134328358209,0,1,1
0,950,0,0.0,0.0,0.417910447761194,1,1,0
1,715,1,0.0,0.0,0.22388059701492535,1,1,1
0,594,0,0.3333333333333333,0.47114449395503444,0.25373134328358204,1,1,0
0,785,1,0.0,0.553202340728322,0.3880597014925373,1,1,0
0,319,0,0.3333333333333333,0.0,0.14925373134328357,1,1,0
0,480,1,0.3333333333333333,0.0,0.13432835820895522,1,1,0
0,979,1,0.3333333333333333,0.0,0.14925373134328357,0,1,0
0,554,1,0.3333333333333333,0.0,0.11940298507462688,0,0,0
0,911,0,0.0,0.0,0.34328358208955223,0,0,0
0,722,0,0.3333333333333333,0.0,0.208955223880597,1,1,0
0,638,1,0.3333333333333333,0.6869670090026003,0.35820895522388063,1,1,0
0,275,1,0.0,0.4837399606693746,0.26865671641791045,1,0,0
0,271,0,0.3333333333333333,0.6472694550928084,0.16417910447761191,0,0,0
0,377,1,0.0,0.5220514440699322,0.31343283582089554,1,1,0
0,763,1,0.0,0.7126774272889151,0.28358208955223885,0,1,0
1,647,1,0.3333333333333333,0.6716507665888987,0.19402985074626866,1,1,1
0,800,0,0.0,0.660410392570998,0.4925373134328358,1,1,0
0,489,1,0.3333333333333333,0.0,0.3731343283582089,0,1,0
0,290,0,0.3333333333333333,0.0,0.22388059701492535,0,1,0
0,800,1,0.0,0.0,0.417910447761194,0,1,0
0,630,0,0.3333333333333333,0.0,0.17910447761194032,1,1,0
1,875,1,0.0,0.0,0.34328358208955223,0,1,1
0,885,1,0.3333333333333333,0.0,0.16417910447761191,1,0,0
0,451,0,0.0,0.758398066387319,0.10447761194029848,1,1,0
0,977,0,0.0,0.5749064973909591,0.16417910447761191,0,1,0
0,468,1,0.3333333333333333,0.3576710861679588,0.19402985074626866,1,1,0
0,629,1,0.3333333333333333,0.0,0.4925373134328358,0,0,0
0,804,0,0.3333333333333333,0.5400791315164909,0.417910447761194,1,0,0
0,941,0,0.3333333333333333,0.6118236059890936,0.26865671641791045,1,1,0
1,351,0,0.0,0.3189934207604344,0.4029850746268656,1,1,1
0,291,1,0.3333333333333333,0.0,0.26865671641791045,0,1,0
0,742,0,0.3333333333333333,0.0,0.23880597014925375,1,0,0
0,691,0,0.0,0.5182859136420689,0.17910447761194032,1,1,0
0,351,0,0.0,0.61889167917287,0.35820895522388063,1,1,0
0,558,1,0.0,0.322512574939248,0.6119402985074627,1,1,0
0,701,1,0.3333333333333333,0.0,0.28358208955223885,1,1,0
0,797,1,0.0,0.5663931039656452,0.31343283582089554,1,1,0
0,778,1,0.0,0.47631806861174986,0.25373134328358204,0,0,0
0,716,1,0.0,0.7224882032383384,0.32835820895522383,1,1,0
0,252,0,0.3333333333333333,0.46628107065292645,0.34328358208955223,0,1,0
0,346,0,0.3333333333333333,0.5677912110346702,0.31343283582089554,1,1,0
0,989,0,0.3333333333333333,0.0,0.3731343283582089,0,1,0
0,249,1,0.0,0.6474678250626928,0.25373134328358204,1,1,0
0,569,1,0.3333333333333333,0.0,0.25373134328358204,1,1,0
0,938,0,0.0,0.6358462466647532,0.17910447761194032,1,1,0
0,628,0,0.3333333333333333,0.5031868424912581,0.35820895522388063,1,1,0
1,244,0,0.0,0.5054826063313425,0.11940298507462688,0,0,1
1,919,0,0.0,0.0,0.4029850746268656,0,1,1
0,894,0,0.0,0.587179776190901,0.014925373134328346,1,0,0
0,475,0,0.0,0.8057657547370861,0.4626865671641791,1,1,0
0,949,1,0.0,0.0,0.6119402985074627,0,1,0
0,650,1,0.0,0.6101645668312721,0.31343283582089554,0,0,0
0,989,0,0.0,0.5242310877653689,0.16417910447761191,0,1,0
0,632,0,0.3333333333333333,0.4249701511978523,0.4029850746268656,0,1,0
0,961,1,0.0,0.4954513933857518,0.11940298507462688,0,0,0
0,627,0,0.3333333333333333,0.6656027685207199,0.4328358208955224,1,1,0
0,590,1,0.0,0.5264051797142353,0.22388059701492535,1,0,0
0,712,1,0.3333333333333333,0.0,0.32835820895522383,0,0,0
0,678,1,0.3333333333333333,0.0,0.3731343283582089,0,1,0
0,240,0,0.3333333333333333,0.48676421629679284,0.208955223880597,0,0,0
0,432,1,0.0,0.4866210372192823,0.5522388059701493,1,0,0
0,281,1,0.3333333333333333,0.6540195391621136,0.4328358208955224,1,1,0
0,913,0,0.3333333333333333,0.0,0.31343283582089554,1,1,0
1,727,0,0.0,0.5363226051818043,0.4029850746268656,0,1,1
0,644,1,0.0,0.5556250949395317,0.6567164179104478,1,0,0
0,275,1,0.3333333333333333,0.0,0.19402985074626866,1,1,0
1,354,0,0.0,0.0,0.4328358208955224,1,1,1
0,268,0,0.0,0.0,0.17910447761194032,1,1,0
0,623,0,0.0,0.5386840102607474,0.34328358208955223,0,1,0
0,346,0,0.3333333333333333,0.0,0.13432835820895522,0,1,0
0,642,0,0.0,0.8627442628530864,0.3731343283582089,1,1,0
0,840,0,0.3333333333333333,0.4010221558542282,0.3731343283582089,1,1,0
